appid,name,release_date,price
413040,Eekeemoo - Splinters of the Dark Shard,2017-03-14,3.99
413150,Stardew Valley,2016-02-26,10.99
413350,Daydream Blue,2017-01-25,3.99
413410,Danganronpa: Trigger Happy Havoc,2016-02-18,14.99
413420,Danganronpa 2: Goodbye Despair,2016-04-18,14.99
413470,Where Angels Cry: Tears of the Fallen (Collector's Edition),2015-11-09,6.99
413480,101 Ways to Die,2016-03-17,7.99
413490,Rothschild: The Sheep Will Wake,2015-11-23,6.99
413500,Rocket Fist,2016-05-12,3.99
413510,The Extinction,2015-11-02,2.09
413540,Recourse,2016-02-29,15.49
413580,Reverse x Reverse,2015-12-10,6.99
413620,Space Needle VR,2017-04-19,0.0
413680,Statues,2015-10-27,3.99
413700,Run Turn Die,2016-05-09,1.99
413710,Blood and Gold: Caribbean!,2015-12-10,14.99
413740,Mines of Mars,2018-09-10,4.99
413760,Go To Bed: Survive The Night,2015-10-28,3.23
413830,Overdosed - A Trip To Hell,2016-05-23,4.99
413870,Sickness,2016-01-20,6.99
414060,iso-Sphere,2015-11-13,3.99
414070,Shut Up And Dig,2015-11-09,3.99
414080,Life is Hard,2015-11-03,5.99
414090,The Warden,2016-03-18,8.99
414120,Modbox,2016-04-05,10.99
414140,Jewel bits,2016-12-21,4.99
414190,Junk Jack,2016-11-30,10.99
414260,Ironclads 2: American Civil War,2015-11-05,6.99
414290,Princess.Loot.Pixel.Again,2016-04-15,3.19
414330,We Are Chicago,2017-02-09,10.99
414340,Hellblade: Senua's Sacrifice,2017-08-07,24.99
414370,Raining Blobs,2016-01-15,7.19
414470,Nightmare on Azathoth,2015-10-30,0.79
414490,Crashnauts,2017-07-24,6.99
414500,Caribbean Odyssey,2015-11-12,7.19
414510,5089: The Action RPG,2016-02-03,5.59
414530,Skyforge,2017-04-13,0.0
414550,Death Toll,2018-04-11,0.79
414580,Uriel's Chasm 2: את,2015-11-13,3.99
414660,Vampire Legends: The True Story of Kisilova,2015-12-03,6.99
414700,Outlast 2,2017-04-24,23.79
414720,Astrox: Hostile Space Excavation,2015-11-30,7.19
414730,Epic Clicker Journey,2016-04-21,0.0
414740,RAID: World War II,2017-09-26,15.49
414760,Blue-Collar Astronaut,2017-03-14,3.99
414770,Bionite: Origins,2015-12-24,8.99
414810,Observatory: A VR Variety Pack,2016-05-12,6.99
414870,Super Mega Baseball 2,2018-04-30,23.79
414920,Corgi Warlock,2015-12-03,1.69
414950,Star Nomad 2,2015-12-14,9.99
415000,GTGD S3 How To Make A Game,2016-03-07,5.59
415030,One More Dungeon,2015-11-23,3.99
415080,Cyber Team Manager,2016-01-18,2.99
415090,KByte,2017-02-24,2.09
415150,Pang Adventures,2016-04-18,6.99
415170,Engare,2017-10-23,5.19
415180,Fort Zombie,2018-10-29,2.89
415200,Motorsport Manager,2016-11-09,24.99
415240,Feesh,2016-02-01,0.79
415270,Star Crusade CCG,2016-09-07,0.0
415300,Monster Monpiece,2017-03-14,14.99
415330,When In Rome,2015-10-29,3.99
415350,Shooting Stars!,2016-01-19,3.99
415390,Viking Saga: The Cursed Ring,2015-10-29,1.99
415400,Cross Set,2015-11-17,1.99
415420,Nyan Cat: Lost In Space,2015-12-04,3.99
415480,Hyperdevotion Noire: Goddess Black Heart (Neptunia),2016-04-26,19.49
415530,"Fly, Glowfly!",2016-07-08,3.99
415590,Earthfall,2018-07-12,23.79
415600,Kart Racing Pro,2017-07-14,29.99
415610,Red Comrades Save the Galaxy: Reloaded,2016-02-18,2.79
415660,Tiger Knight,2018-04-30,0.0
415670,Highrise Heroes: Word Challenge,2016-01-08,3.99
415740,OmniBus,2016-05-26,6.99
415830,Gnomes Garden,2015-12-18,3.99
415840,Mystic Saga,2016-01-27,3.99
415850,BAD END,2015-11-25,2.09
415860,Tactical Craft Online,2016-02-12,0.0
415880,Disc Jam,2017-03-07,10.99
415890,Crystal Picnic,2015-11-02,2.09
415900,Bugspeed Collider,2016-10-05,3.99
415910,Gigachess,2015-12-15,2.79
415920,Voidspire Tactics,2015-11-02,10.99
415950,Yohjo Simulator,2015-11-17,3.99
415960,Energy Cycle,2016-01-13,1.99
415980,Quatro Luzes,2015-11-13,4.79
415990,Lightbender,2015-12-17,1.99
416000,Fantasy Farming: Orange Season,2017-04-21,10.59
416020,Heavy Gear Assault,2017-02-10,29.99
416030,Your Quest,2015-11-02,0.0
416040,CLASH,2016-11-15,0.0
416070,Mars 2030,2016-03-11,3.99
416080,The Odyssey: Winds of Athena,2015-11-06,1.99
416090,Caretaker Retribution,2016-12-15,2.79
416110,Blitz Breaker,2016-02-02,0.79
416120,InterSection,2016-07-12,5.99
416140,The Final Frontier: Space Simulator,2016-06-30,0.79
416160,Heresy,2015-11-19,14.99
416170,HotLead,2015-11-06,0.79
416180,Gun Bombers,2016-09-21,5.59
416190,Vehicle Simulator,2015-12-09,18.99
416200,Door To Door,2016-08-02,3.99
416210,Block'hood,2017-05-10,10.99
416240,Space Impossible,2016-03-01,6.99
416250,Tales [PC],2016-11-14,5.79
416290,Bleeding Border,2015-11-09,3.99
416310,Goblin Defenders: Steel‘n’ Wood,2015-11-23,1.99
416320,Rescue Team 5,2015-11-18,2.79
416330,Revolt,2016-01-26,3.99
416340,Viking Saga: New World,2015-11-05,2.79
416350,MiniBikers,2015-11-05,4.79
416360,Max's Big Bust - A Captain Nekorai Tale,2017-02-06,15.49
416370,Showing Tonight: Mindhunters Incident,2015-11-12,3.99
416380,The Hurricane of the Varstray -Collateral hazard-,2015-12-21,6.99
416390,Magnetron,2015-11-16,4.79
416430,In The Dead Of Night - Urszula's Revenge,2015-12-18,3.99
416450,Emporea: Realms of War and Magic,2016-06-08,0.0
416530,Tacopocalypse,2017-03-14,3.99
416550,Rubber Ducky and the Rainbow Gun,2015-12-15,0.79
416590,Emily Wants To Play,2015-12-10,3.99
416600,Full Metal Furies,2018-01-17,14.99
416610,The Growth Journey,2016-01-07,2.79
416630,True Lover's Knot,2015-11-19,5.19
416640,Diabolical,2015-11-06,4.79
416670,Gunslingers,2015-12-17,0.0
416680,Zombie Night Terror,2016-07-20,9.99
416690,Oh...Sir! Prototype,2015-12-21,0.0
416700,5 Minutes Rage,2018-03-02,4.99
416720,Toro,2016-01-26,1.99
416760,Pay2Win: The Tricks Exposed,2015-12-15,3.99
416770,SquareCells,2015-12-07,1.99
416790,The Metronomicon: Slay The Dance Floor,2016-09-29,14.99
416800,Cluck Yegger in Escape From The Planet of The Poultroid,2015-11-09,1.99
416830,Light Fall,2018-04-26,10.99
416840,Color By,2016-01-21,6.99
416850,Astral Gun,2016-02-02,1.59
416870,Kitty Powers' Love Life,2018-02-08,9.99
417060,UnSummoning: the Spectral Horde,2015-12-21,0.0
417110,Mayjasmine Episode01 - What is God?,2015-12-02,6.99
417150,Pavilion,2016-09-23,6.99
417200,Make Sail,2018-03-30,15.49
417290,Ghost of a Tale,2018-03-13,19.49
417310,Hiragana Pixel Party,2016-03-18,5.59
417350,Monkey King Saga,2015-11-30,3.99
417400,LeftWay,2017-11-03,9.99
417410,Northern Tale,2016-02-09,1.99
417430,Moto Racer  4,2016-11-02,11.39
417480,Marcus Level,2016-01-20,3.99
417750,Left Alone,2016-04-28,4.99
417840,Mysterious Castle,2016-03-25,3.99
417860,Emily is Away,2015-11-20,0.0
417880,Everybody's Gone to the Rapture,2016-04-14,15.99
417890,Apotheon Arena,2015-12-08,0.0
417900,"Upwards, Lonely Robot",2016-03-10,7.99
417910,Street Warriors Online,2016-12-16,1.59
417920,Mistfal,2016-07-07,0.0
417980,Planet Diver,2015-11-30,2.79
417990,Major\Minor,2016-10-01,14.99
418030,Subsistence,2016-10-25,10.59
418040,hocus,2015-11-18,0.79
418050,FALL,2015-12-17,4.79
418060,Battle Riders,2017-04-26,3.99
418070,Turbo Pug,2015-11-09,0.79
418120,Cally's Caves 3,2016-01-05,5.99
418150,The Madness of Little Emma,2015-12-21,5.99
418160,Garden Rescue: Christmas Edition,2015-11-09,2.79
418170,MicroRC Simulation,2015-12-15,1.59
418180,Tempest: Pirate Action RPG,2016-08-22,14.99
418190,Helen's Mysterious Castle,2016-03-18,1.59
418210,Metal Tales: Fury of the Guitar Gods,2016-11-18,4.99
418240,Shadow Tactics: Blades of the Shogun,2016-12-06,34.99
418250,Polaris Sector,2016-03-22,29.99
418260,Gumball Drift,2016-04-04,14.99
418270,Draw Slasher,2016-10-13,3.99
418280,Retaliation,2015-12-18,0.0
418300,Wick,2015-12-17,4.79
418310,Chronicles of a Dark Lord: Rhapsody Clash,2015-11-20,0.79
418340,RWBY: Grimm Eclipse,2016-07-05,14.99
418360,Gurgamoth,2016-02-16,3.99
418370,RESIDENT EVIL 7 biohazard / BIOHAZARD 7 resident evil,2017-01-23,19.99
418430,Survive Me Miolhr,2015-12-07,6.99
418440,Tick Tock Isle,2015-11-19,0.79
418460,Rising Storm 2: Vietnam,2017-05-30,18.99
418520,SculptrVR,2016-04-04,14.99
418610,Swiftly,2016-01-26,0.79
418620,The TakeOver,2016-02-02,15.99
418640,Iron Commando - Koutetsu no Senshi,2016-07-13,3.99
418650,Space Pirate Trainer,2017-10-12,10.99
418670,Pankapu,2016-09-21,8.99
418910,Idle Civilization,2015-11-23,3.99
418940,Waba,2018-07-10,3.99
418950,DreadOut: Keepers of The Dark,2016-03-24,4.99
418960,Catorize,2015-11-11,1.99
419000,Relic Alone,2015-11-26,3.99
419020,Wishmere,2017-09-26,8.99
419080,Bridge Constructor Stunts,2016-02-23,6.99
419090,Vector Strain,2015-12-09,3.99
419130,Strength of the Sword ULTIMATE,2018-10-03,7.19
419460,"That Dragon, Cancer",2016-01-11,6.99
419480,Starpoint Gemini Warlords,2017-05-23,26.99
419500,Red Game Without A Great Name,2015-12-09,1.99
419590,Tales from the Void,2016-05-20,6.99
419700,AT SUNDOWN: Shots in the Dark,2019-01-22,11.24
419710,Rogue Singularity,2016-10-19,10.99
419810,House of Hell (Standalone),2016-01-19,3.99
419990,Ganbare! Super Strikers,2018-07-26,6.99
420000,Home Design 3D,2015-11-20,6.99
420020,Eye of the Owl - Bosch VR,2016-12-23,0.0
420060,Candle,2016-11-11,11.99
420070,Kill The Plumber,2015-12-31,3.99
420100,CLANNAD Side Stories,2016-06-02,14.99
420110,NEKOPARA Vol. 2,2016-02-19,6.99
420160,Alphabeats: Master Edition,2016-03-07,5.59
420170,Shrug Island - The Meeting,2018-05-09,7.19
420180,Chronicle of Innsmouth,2017-05-05,10.29
420210,KRUM - Edge Of Darkness,2015-11-24,2.09
420270,Into the Void,2015-12-04,3.99
420290,Blackwake,2017-02-24,14.99
420300,The Admin,2016-11-01,1.69
420360,Spectrum,2016-09-22,3.99
420370,Gravity Island,2016-09-21,4.49
420380,The Strike,2016-01-07,6.99
420440,Atlantic Fleet,2016-02-25,6.99
420500,Rynn's Adventure: Trouble in the Enchanted Forest,2016-03-31,6.99
420520,Lost Technology,2017-08-09,3.99
420530,OneShot,2016-12-08,6.99
420550,Super Arcade Football,2016-04-04,6.99
420570,Cubixx HD,2016-01-28,5.99
420660,Burnin' Rubber 5 HD,2018-02-14,7.19
420670,Elite vs. Freedom,2016-05-31,3.99
420740,The Deed,2015-11-23,0.49
420770,The Legend of Dark Witch,2015-12-01,3.99
420790,StarBreak,2016-05-10,0.0
420840,BLARP!,2016-04-04,1.99
420850,Cosmic Leap,2016-03-17,0.79
420880,I must kill...: Fresh Meat,2015-11-30,0.0
420900,Mech Anarchy,2016-03-15,5.79
420920,Lost Labyrinth Extended Version,2015-11-24,3.99
420930,CHKN,2016-04-01,10.99
420950,Time Tenshi,2015-11-20,6.99
420970,RoBoRumble,2015-12-10,4.79
420980,Army Gals,2017-04-17,10.29
421020,DiRT 4,2017-06-08,44.99
421030,Catch Me,2016-09-05,4.79
421040,Plantera,2016-01-28,2.09
421050,Deponia Doomsday,2016-03-01,14.99
421110,AWAKE,2015-12-16,0.0
421120,Samorost 3,2016-03-24,16.99
421140,Blades of the Righteous,2016-03-07,1.99
421180,Umbra: Shadow of Death,2015-12-18,0.0
421260,Militia,2015-12-02,4.79
421600,Ray Gigant,2016-08-10,22.99
421610,XBlaze Code: Embryo,2016-03-01,14.99
421620,Dissonance: An Interactive Novelette,2015-12-01,0.79
421630,A Study in Steampunk: Choice by Gaslight,2015-11-20,2.89
421660,Harmonia,2016-09-22,6.99
421670,CUPID - A free to play Visual Novel,2016-03-04,0.0
421700,Sakura Santa,2015-12-21,6.99
421710,Space Live - Advent of the Net Idols,2017-09-29,6.99
421740,Goetia,2016-04-14,9.99
421810,OH! RPG!,2015-12-11,1.99
421870,Quatros Origins,2016-07-29,3.99
421880,Plastiland,2015-12-01,5.59
421890,Avaris 2: The Return of the Empress,2015-12-14,5.59
422010,Eczema Angel Orifice,2019-04-10,3.99
422020,Dark Days,2016-06-03,1.99
422030,ReVeN: XBridge,2017-05-22,6.99
422100,Heaven Island Life,2016-04-21,0.79
422110,Wand Wars,2016-04-13,8.99
422130,Comic Book Hero: The Greatest Cape,2015-12-09,14.99
422140,Wrestling Spirit 3,2015-12-09,14.99
422210,Rise of Keepers,2015-12-04,9.99
422250,ShipLord,2015-12-02,10.99
422270,City Play,2016-05-19,2.79
422300,Element,2018-07-26,10.99
422420,Godus Wars,2016-02-03,10.99
422500,Emmerholt: Prologue,2017-02-14,0.0
422510,DEMON'S TILT,2019-01-21,11.39
422590,Wacky Wheels HD,2016-10-26,7.19
422610,1775: Rebellion,2016-09-29,18.99
422630,Metaverse Construction Kit,2015-12-06,0.0
422640,VR Karts SteamVR,2016-05-20,10.99
422650,Megamagic: Wizards of the Neon Age,2016-04-20,7.19
422760,Ocean Rift,2017-09-13,6.99
422810,River City Ransom: Underground,2017-02-27,14.99
422860,Holodance,2016-04-05,15.49
422870,Super Duper Flying Genocide 2017,2016-12-29,0.79
422900,Particle Fleet: Emergence,2016-09-29,11.39
422910,Creeper World: Anniversary Edition,2016-11-16,3.99
422920,Creeper World 2: Anniversary Edition,2016-11-16,3.99
422940,Divergence: Online,2016-01-06,14.99
422970,Devil Daggers,2016-02-18,3.99
422980,Super Robot Jump Jump,2016-03-31,3.99
423120,Community College Hero: Trial by Fire,2015-12-04,2.89
423180,A.I. Space Corps,2016-02-05,3.99
423220,T-Kara Puzzles,2016-06-01,3.99
423230,Furi,2016-07-05,14.99
423270,ZHEROS,2016-02-15,6.99
423320,Pendragon Rising,2015-12-04,2.89
423440,Choice of Kung Fu,2015-12-11,3.99
423490,Air Missions: HIND,2017-06-14,12.99
423550,Day D: Tower Rush,2016-07-07,3.99
423580,Project Highrise,2016-09-08,14.99
423590,The Little Acre,2016-12-13,9.99
423600,Adelantado Trilogy. Book one,2015-12-01,3.99
423610,Where's My Mommy?,2016-03-01,4.79
423620,HERO DEFENSE,2016-05-31,24.99
423650,Summer Fling,2016-06-16,7.19
423700,Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,2016-01-26,4.99
423710,Invasion: Brain Craving,2016-06-22,0.79
423720,Color Chaos,2016-05-02,0.79
423730,Hyper Gods,2016-10-07,5.19
423740,Save Your Mother,2015-12-03,2.89
423750,Gardenarium,2016-02-25,3.99
423760,Hit Tank PRO,2015-12-02,1.99
423770,Our Love Will Grow,2015-12-04,3.99
423780,Zero Gravity,2016-08-28,5.19
423800,Automata Empire,2016-04-08,6.19
423810,Marooners,2016-09-15,7.19
423870,Astervoid 2000,2016-12-01,3.99
423880,Carpe Diem,2015-11-30,0.0
423890,Gods and Idols,2016-12-12,0.0
423900,Dinocide,2016-01-21,6.99
423950,Deadlight: Director's Cut,2016-06-21,8.99
424000,Project Pulsation,2015-12-15,3.99
424010,Crudelis,2016-01-20,4.79
424030,War of Rights,2018-12-03,23.79
424040,Fragmental,2017-12-20,10.99
424060,The Glow,2015-12-10,2.79
424100,Celestrion,2015-12-07,0.79
424170,The fall of gods,2015-12-18,2.09
424200,Little Mouse's Encyclopedia,2019-02-25,4.99
424210,SodaCity,2015-12-08,6.99
424250,Balrum,2016-02-29,9.99
424260,Feelings Adrift,2016-02-29,4.99
424280,Iron Snout,2016-01-27,0.0
424310,Blessed Ones: The Magic Wolves,2015-12-04,5.59
424320,Anomaly 1729,2015-12-30,6.99
424370,Wolcen: Lords of Mayhem,2016-03-24,27.99
424610,Peasant Knight,2019-03-22,2.09
424640,Karaski: What Goes Up...,2016-03-02,8.99
424750,The BoX,2015-12-03,2.09
424760,Bladestar,2016-01-15,3.99
424780,Imperia Online,2016-04-15,0.0
424830,Bell Ringer,2016-03-18,4.99
424840,Little Nightmares,2017-04-27,15.99
424850,Galactineers,2019-02-26,8.99
424870,Threads of Destiny,2015-12-04,3.99
425010,ScudBuster,2015-12-18,3.99
425040,ComixPlay #1: The Endless Incident,2016-02-24,4.99
425070,Asteroids Minesweeper,2016-07-08,1.59
425150,Assassins vs Pirates,2016-05-10,5.59
425160,Recursion Deluxe,2016-02-12,3.99
425210,Shadwen,2016-05-17,12.99
425220,One Piece Burning Blood,2016-09-01,39.99
425230,Sword 'N' Board,2016-01-29,3.99
425240,Pressure Overdrive,2017-07-25,9.99
425260,Soul Harvest,2017-05-26,10.29
425300,Super Button Soccer,2016-07-20,4.99
425340,Space Moth DX,2016-01-22,3.99
425400,Block Rocking Beats,2017-06-30,10.99
425410,Road to Ballhalla,2016-08-05,10.99
425450,GoatPunks,2018-11-29,7.19
425460,Tokyo Twilight Ghost Hunters Daybreak: Special Gigs,2017-03-17,6.99
425580,The Room Two,2016-07-05,3.99
425600,The Order of the Thorne - The King's Challenge,2016-01-26,6.99
425650,Halloween Forever,2016-10-25,3.99
425670,Seraph,2016-09-20,9.99
425720,Cloudlands : VR Minigolf,2016-04-05,14.99
425760,EGO Protocol,2016-02-16,2.89
425770,Answer The Question,2018-08-02,0.79
425820,Dragonpath,2016-07-06,5.59
425860,Vector Assault,2015-12-10,3.99
425870,Gyrodisc Super League,2016-03-04,9.99
425900,Adventure Lamp,2016-07-15,6.99
425990,Space Junk Patrol,2016-12-01,4.79
426000,HunieCam Studio,2016-04-04,4.99
426010,Womb Room,2016-04-04,1.59
426040,Goodnight Butcher,2015-12-18,1.59
426050,LEGIE,2017-12-19,1.69
426170,Defragmented,2016-02-12,7.19
426190,Miner Meltdown,2017-08-02,4.99
426210,Tyran,2017-01-27,4.79
426240,Caretaker Sacrifice,2016-08-17,15.49
426290,The Away Team: Lost Exodus,2016-07-22,5.8
426310,Perception,2017-05-30,15.49
426330,MetaHuman Inc.,2015-12-18,5.19
426590,Blood of Magic,2015-12-18,6.99
426630,Bubsy Two-Fur,2015-12-17,3.99
426690,Narcissu 10th Anniversary Anthology Project,2016-01-27,1.99
426790,Grow Up,2016-08-16,8.59
426930,Moonshot,2015-12-21,3.99
427040,Pitstop Challenge,2016-02-01,7.99
427050,Siege - the card game,2016-09-22,3.99
427100,Fernbus Simulator,2016-08-25,27.1
427190,DEAD RISING®,2016-09-12,15.99
427240,Cosmic Trip,2017-05-24,14.99
427250,8-Bit Armies,2016-04-22,10.99
427290,Vampyr,2018-06-04,44.99
427470,Democracy 3 Africa,2016-04-12,10.99
427480,FritzChess 15,2016-02-22,27.79
427490,Shadowhand: RPG Card Game,2017-12-07,11.39
427510,Way of the Samurai 3,2016-03-23,14.99
427520,Factorio,2016-02-25,21.0
427550,Tibetan Quest: Beyond the World's End,2016-04-07,6.99
427570,Dawn of Andromeda,2017-05-04,22.99
427610,NC Tower Defense 2,2017-05-29,3.99
427640,The Ables: Freepoint High,2016-04-07,0.79
427660,NightCry,2016-03-28,18.99
427680,Zwei: The Arges Adventure,2018-01-24,14.99
427700,Zwei: The Ilvard Insurrection,2017-10-31,24.99
427730,Who's Your Daddy,2016-05-13,3.99
427760,A Chair in a Room : Greenwater,2016-03-30,18.99
427770,Pills4Skills,2016-01-25,1.99
427780,PERFECT ANGLE: The puzzle game based on optical illusions,2015-12-22,6.99
427810,CALENDULA,2016-02-02,4.99
427820,Hitman GO: Definitive Edition,2016-02-23,6.49
427860,The Next World,2016-03-07,9.99
427880,P.A.M.E.L.A.®,2017-03-09,18.99
427890,Felt Tip Circus,2016-04-05,5.59
427910,Zavix Tower,2016-07-21,6.99
427930,Army of Tentacles: (Not) A Cthulhu Dating Sim,2016-02-15,3.99
427950,The Withering,2015-12-18,7.19
427970,Heathen Engineering's Terran,2019-03-20,30.99
427980,Aozora Meikyuu,2016-01-27,3.99
428020,The ORPHEUS Ruse,2015-12-18,2.89
428040,Sixth Grade Detective,2015-12-21,2.09
428060,Millia -The ending-,2016-01-08,0.0
428080,Racket: Nx,2018-07-17,15.49
428100,Beyond Reality,2016-01-08,3.99
428110,Save Halloween: City of Witches,2016-05-09,3.99
428130,Walk The Light,2016-01-04,3.99
428180,Islet Online,2019-02-11,13.49
428190,MadOut Open City,2016-03-29,5.59
428200,Attack Heroes,2017-04-27,6.99
428210,Horror in the Asylum,2016-02-01,3.99
428220,TurnOn,2016-06-01,10.99
428230,Swift,2016-06-02,4.79
428240,Hauntsters,2015-12-22,3.99
428250,Mystery Castle: The Mirror's Secret,2015-12-18,4.99
428260,The Book of Desires,2015-12-18,4.99
428270,Twilight City: Love as a Cure,2015-12-18,4.99
428280,Mystery of Unicorn Castle: The Beastmaster,2015-12-01,4.99
428350,Fear Equation,2016-01-15,11.39
428370,Windlands,2016-04-05,14.99
428410,PRiO,2016-03-18,4.79
428440,Chasing Dead,2016-03-03,6.99
428460,Kings of Israel,2015-12-21,3.99
428490,Germination,2018-04-12,2.89
428510,Solitaire Christmas. Match 2 Cards,2015-12-24,3.99
428530,Machine Gun Train Run,2016-02-26,0.79
428540,Fragments of Him,2016-05-03,6.99
428550,Momodora: Reverie Under The Moonlight,2016-03-04,6.99
428590,Unearthing Colossal,2016-10-21,10.99
428610,Longsword - Tabletop Tactics,2017-07-20,0.0
428630,White Mirror,2016-01-26,3.99
428660,Deliver Us The Moon: Fortuna,2018-09-28,19.99
428690,Youtubers Life,2017-02-02,19.99
428740,Nordenfelt,2016-01-14,4.79
428750,Neon Chrome,2016-04-28,10.99
428760,Hatch and Slay,2015-12-22,1.59
428800,liteCam Game 5:  120 FPS Game Capture + Streamer,2015-12-18,14.99
428830,Save the Dodos,2016-04-22,1.99
428860,Red Haze,2017-02-13,2.28
428870,Take the Dream IX,2016-04-01,0.0
428880,The Quest,2016-02-19,6.99
428900,"Linea, the Game",2016-01-04,1.59
428920,WinKings,2016-10-28,3.99
428930,Into the Belly of the Beast,2016-06-22,10.99
428940,CONTASION 2,2016-04-22,4.99
428950,"Kivi, Toilet and Shotgun",2016-01-15,0.79
428980,Ethereal Legends,2017-02-21,6.99
429020,LONE WOLF: Horizon,2016-02-12,6.99
429040,Furfly,2015-12-18,0.79
429050,Feed and Grow: Fish,2016-01-08,10.99
429060,Zombie Wars: Invasion,2016-01-14,1.99
429180,Project CARS - Pagani Edition,2016-10-28,0.0
429200,Super Helmets on Fire DX Ultra Edition Plus Alpha,2016-02-15,0.79
429220,FullBlast,2016-01-28,4.79
429270,Didgery,2017-03-10,1.59
429280,Gems of the Aztecs,2016-04-22,3.99
429300,Sepia Tears,2016-01-08,0.0
429330,Stikbold! A Dodgeball Adventure,2016-04-01,7.99
429350,Satellite Rush,2016-11-16,3.99
429360,Lupinball,2017-08-17,6.99
429390,XenoShyft,2016-03-29,6.99
429470,Space Pilgrim Episode I: Alpha Centauri,2015-12-21,0.9
429480,Vision Runner,2016-10-19,7.19
429490,Resilience Wave Survival,2015-12-23,7.19
429520,Falcon Gold,2016-01-08,4.99
429530,Falcon 4.0,2016-01-08,4.99
429540,Prime World: Defenders 2,2018-11-29,0.0
429580,A Wild Catgirl Appears!,2016-01-04,1.99
429600,Fairy Tale Mysteries: The Puppet Thief,2016-01-07,6.99
429610,The Emerald Maiden: Symphony of Dreams,2016-02-18,6.99
429620,Dungeon Rushers: Crawler RPG,2016-09-06,10.99
